,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
2394,Brazil,BRA,2021-08-23,178551085.0,127635209.0,55286442.0,698,214349923.0,59.545255353322425
2395,Brazil,BRA,2021-08-24,179727882.0,128359705.0,55748292.0,318,214349923.0,59.88325220905257
2396,Brazil,BRA,2021-08-25,181908368.0,129675516.0,56624456.0,321,214349923.0,60.49711340460804
2397,Brazil,BRA,2021-08-26,186279872.0,132202507.0,58486260.0,894,214349923.0,61.67602262213082
2398,Brazil,BRA,2021-08-27,187637417.0,132897426.0,59161643.0,903,214349923.0,62.000221012442346
2399,Brazil,BRA,2021-08-29,189061012.0,133647690.0,59840253.0,761,214349923.0,62.35023933271952
2400,Brazil,BRA,2021-08-30,191502128.0,134521410.0,61416222.0,684,214349923.0,62.75785319503008
2401,Brazil,BRA,2021-09-01,195521167.0,136458383.0,63515389.0,266,214349923.0,63.66150315808604
2402,Brazil,BRA,2021-09-02,197285447.0,137246796.0,64500731.0,839,214349923.0,64.02931901216499
2403,Brazil,BRA,2021-09-04,199146903.0,138001912.0,65613092.0,764,214349923.0,64.38160092084567
2404,Brazil,BRA,2021-09-05,200714744.0,138636322.0,66548816.0,756,214349923.0,64.67757023640264
2405,Brazil,BRA,2021-09-06,202266292.0,139358218.0,67383668.0,692,214349923.0,65.01435412225457
2406,Brazil,BRA,2021-09-08,203930265.0,140010729.0,68402645.0,182,214349923.0,65.31876804079842
2407,Brazil,BRA,2021-09-09,205866758.0,140609541.0,69746839.0,361,214349923.0,65.5981299326149
2408,Brazil,BRA,2021-09-10,208292584.0,141425785.0,71365811.0,250,214349923.0,65.97892969618655
2409,Brazil,BRA,2021-09-11,210275382.0,142138164.0,72640257.0,753,214349923.0,66.31127364575727
2410,Brazil,BRA,2021-09-12,210549234.0,142257204.0,72795741.0,672,214349923.0,66.36680900510518
2411,Brazil,BRA,2021-09-14,214665906.0,143732460.0,75453129.0,293,214349923.0,67.0550555784431
2412,Brazil,BRA,2021-09-15,216611648.0,144397444.0,76735581.0,215,214349923.0,67.36528848671432
2413,Brazil,BRA,2021-09-16,218651740.0,145113195.0,78072189.0,731,214349923.0,67.69920556491172
2414,Brazil,BRA,2021-09-18,220596996.0,145788916.0,79345927.0,643,214349923.0,68.01444757225316
2415,Brazil,BRA,2021-09-19,222322654.0,146354111.0,80507122.0,333,214349923.0,68.278126230071
2416,Brazil,BRA,2021-09-20,222478696.0,146421254.0,80596815.0,935,214349923.0,68.30945024412254
2417,Brazil,BRA,2021-09-21,224901404.0,147173307.0,82276982.0,244,214349923.0,68.66030318098132
2418,Brazil,BRA,2021-09-23,229179603.0,148489013.0,85254118.0,485,214349923.0,69.27411539121476
2419,Brazil,BRA,2021-09-25,230477848.0,148959378.0,86085238.0,648,214349923.0,69.49355330535855
2420,Brunei Darussalam,BRN,2021-04-26,12947.0,12842.0,105.0,0,442539.0,2.9018911327589207
2421,Brunei Darussalam,BRN,2021-04-27,13485.0,13363.0,122.0,0,442539.0,3.019620869573077
2422,Brunei Darussalam,BRN,2021-04-28,14126.0,13898.0,228.0,0,442539.0,3.1405141693726426
2423,Brunei Darussalam,BRN,2021-04-29,14876.0,14526.0,350.0,0,442539.0,3.282422566146712
2424,Brunei Darussalam,BRN,2021-05-03,15905.0,15043.0,862.0,0,442539.0,3.3992484278221804
2425,Brunei Darussalam,BRN,2021-05-04,16632.0,15441.0,1191.0,0,442539.0,3.4891840041216704
2426,Brunei Darussalam,BRN,2021-05-05,17776.0,15989.0,1787.0,0,442539.0,3.613014898121973
2427,Brunei Darussalam,BRN,2021-05-06,19163.0,16764.0,2399.0,0,442539.0,3.7881407062428396
2428,Brunei Darussalam,BRN,2021-05-08,20990.0,17811.0,3179.0,0,442539.0,4.024730023794513
2429,Brunei Darussalam,BRN,2021-05-09,21030.0,17811.0,3219.0,0,442539.0,4.024730023794513
2430,Brunei Darussalam,BRN,2021-05-10,23188.0,19108.0,4080.0,0,442539.0,4.317811537514208
2431,Brunei Darussalam,BRN,2021-05-11,25065.0,20218.0,4847.0,0,442539.0,4.568636888500223
2432,Brunei Darussalam,BRN,2021-05-18,28051.0,22252.0,5799.0,0,442539.0,5.0282573965232435
2433,Brunei Darussalam,BRN,2021-05-21,33305.0,25032.0,8273.0,0,442539.0,5.656450617911641
2434,Brunei Darussalam,BRN,2021-05-22,35946.0,27233.0,8713.0,0,442539.0,6.153807912974902
2435,Brunei Darussalam,BRN,2021-05-23,35946.0,27233.0,8713.0,0,442539.0,6.153807912974902
2436,Brunei Darussalam,BRN,2021-05-24,38964.0,29633.0,9331.0,0,442539.0,6.696132996187906
2437,Brunei Darussalam,BRN,2021-05-25,42146.0,32247.0,9899.0,0,442539.0,7.286815399320738
2438,Brunei Darussalam,BRN,2021-05-26,45802.0,35308.0,10494.0,0,442539.0,7.978505849201992
2439,Brunei Darussalam,BRN,2021-05-27,49371.0,38422.0,10949.0,0,442539.0,8.682172644670866
2440,Brunei Darussalam,BRN,2021-05-28,49425.0,38458.0,10967.0,0,442539.0,8.69030752091906
2441,Brunei Darussalam,BRN,2021-05-29,52775.0,41655.0,11120.0,0,442539.0,9.412729725515717
2442,Brunei Darussalam,BRN,2021-06-02,55085.0,43779.0,11306.0,0,442539.0,9.892687424159227
2443,Brunei Darussalam,BRN,2021-06-07,58450.0,47040.0,11410.0,0,442539.0,10.629571630974898
2444,Brunei Darussalam,BRN,2021-06-09,60156.0,48719.0,11437.0,0,442539.0,11.008973220439328
2445,Brunei Darussalam,BRN,2021-06-10,61225.0,49763.0,11462.0,0,442539.0,11.244884631636985
2446,Brunei Darussalam,BRN,2021-06-11,61289.0,49825.0,11464.0,0,442539.0,11.258894696286655
2447,Brunei Darussalam,BRN,2021-06-13,62343.0,50846.0,11497.0,0,442539.0,11.489608825436855
2448,Brunei Darussalam,BRN,2021-06-14,63486.0,51908.0,11578.0,0,442539.0,11.729587674758609
2449,Brunei Darussalam,BRN,2021-06-17,65972.0,54164.0,11808.0,0,442539.0,12.239373252978833
2450,Brunei Darussalam,BRN,2021-06-18,66038.0,54222.0,11816.0,0,442539.0,12.252479442489815
2451,Brunei Darussalam,BRN,2021-06-19,66972.0,55005.0,11967.0,0,442539.0,12.429413000888058
2452,Brunei Darussalam,BRN,2021-06-21,69877.0,57353.0,12524.0,0,442539.0,12.959987707298115
2453,Brunei Darussalam,BRN,2021-06-26,76471.0,63432.0,13039.0,0,442539.0,14.33365194931972
2454,Brunei Darussalam,BRN,2021-06-28,79554.0,66091.0,13463.0,0,442539.0,14.934502947762795
2455,Brunei Darussalam,BRN,2021-06-29,82193.0,67828.0,14365.0,0,442539.0,15.327010726738207
2456,Brunei Darussalam,BRN,2021-06-30,84458.0,69737.0,14721.0,0,442539.0,15.75838513667722
2457,Brunei Darussalam,BRN,2021-07-01,87409.0,72300.0,15109.0,0,442539.0,16.337543131791772
2458,Brunei Darussalam,BRN,2021-07-02,87792.0,72680.0,15112.0,0,442539.0,16.42341126996717
2459,Brunei Darussalam,BRN,2021-07-03,91146.0,75584.0,15562.0,0,442539.0,17.079624620654904
2460,Brunei Darussalam,BRN,2021-07-04,92295.0,76733.0,15562.0,0,442539.0,17.33926275424313
2461,Brunei Darussalam,BRN,2021-07-05,96017.0,80057.0,15960.0,0,442539.0,18.09038299449314
2462,Brunei Darussalam,BRN,2021-07-06,99795.0,83545.0,16250.0,0,442539.0,18.878562115429375
2463,Brunei Darussalam,BRN,2021-07-07,103633.0,87033.0,16600.0,0,442539.0,19.66674123636561
2464,Brunei Darussalam,BRN,2021-07-08,107767.0,90500.0,17267.0,0,442539.0,20.450175012823728
2465,Brunei Darussalam,BRN,2021-07-09,108457.0,91140.0,17317.0,0,442539.0,20.594795035013863
2466,Brunei Darussalam,BRN,2021-07-13,121241.0,102586.0,18655.0,0,442539.0,23.18123374437055
2467,Brunei Darussalam,BRN,2021-07-16,125751.0,106556.0,19195.0,0,442539.0,24.078329819518732
2468,Brunei Darussalam,BRN,2021-07-19,134505.0,113703.0,20802.0,0,442539.0,25.693328723570126
2469,Brunei Darussalam,BRN,2021-07-21,137910.0,116753.0,21157.0,0,442539.0,26.38253351681999
2470,Brunei Darussalam,BRN,2021-07-23,142014.0,119721.0,22293.0,0,442539.0,27.053208869726735
2471,Brunei Darussalam,BRN,2021-07-24,145503.0,122229.0,23274.0,0,442539.0,27.619938581684327
2472,Brunei Darussalam,BRN,2021-07-25,146727.0,123390.0,23337.0,0,442539.0,27.882288340688614
2473,Brunei Darussalam,BRN,2021-07-26,150102.0,126050.0,24052.0,0,442539.0,28.483365307916365
2474,Brunei Darussalam,BRN,2021-07-28,156576.0,130469.0,26107.0,0,442539.0,29.48192136738231
2475,Brunei Darussalam,BRN,2021-07-29,159954.0,132446.0,27508.0,0,442539.0,29.928661654679022
2476,Brunei Darussalam,BRN,2021-07-30,160497.0,132793.0,27704.0,0,442539.0,30.007072822960236
2477,Brunei Darussalam,BRN,2021-07-31,163999.0,134829.0,29170.0,0,442539.0,30.467145268552603
2478,Brunei Darussalam,BRN,2021-08-02,169025.0,137345.0,31680.0,0,442539.0,31.035682730787567
2479,Brunei Darussalam,BRN,2021-08-03,173245.0,139555.0,33690.0,0,442539.0,31.53507374491288
2480,Brunei Darussalam,BRN,2021-08-04,177628.0,141754.0,35874.0,0,442539.0,32.031979102406794
2481,Brunei Darussalam,BRN,2021-08-07,188277.0,147685.0,40592.0,0,442539.0,33.37219996429693
2482,Brunei Darussalam,BRN,2021-08-08,189927.0,148510.0,41417.0,0,442539.0,33.5586242116514
2483,Brunei Darussalam,BRN,2021-08-10,196457.0,152474.0,43983.0,0,442539.0,34.45436447409155
2484,Brunei Darussalam,BRN,2021-08-11,201441.0,155001.0,46440.0,0,442539.0,35.025387592957905
2485,Brunei Darussalam,BRN,2021-08-14,214385.0,162199.0,52186.0,0,442539.0,36.65191090502758
2486,Brunei Darussalam,BRN,2021-08-17,230324.0,171283.0,59041.0,0,442539.0,38.704611344988805
2487,Brunei Darussalam,BRN,2021-08-20,246716.0,180812.0,65904.0,0,442539.0,40.85786789412911
2488,Brunei Darussalam,BRN,2021-08-23,267132.0,193511.0,73621.0,0,442539.0,43.72744549067992
2489,Brunei Darussalam,BRN,2021-08-25,285414.0,205051.0,80363.0,2,442539.0,46.33512526579578
2490,Brunei Darussalam,BRN,2021-08-27,295590.0,211108.0,84482.0,1,442539.0,47.7038181945546
2491,Brunei Darussalam,BRN,2021-08-29,308219.0,219145.0,89074.0,0,442539.0,49.51992931696416
2492,Brunei Darussalam,BRN,2021-08-31,327825.0,231613.0,96212.0,1,442539.0,52.33730812425571
2493,Brunei Darussalam,BRN,2021-09-02,338399.0,233380.0,105019.0,2,442539.0,52.736594966771285
2494,Brunei Darussalam,BRN,2021-09-04,345595.0,234255.0,111340.0,0,442539.0,52.934317653359365
2495,Brunei Darussalam,BRN,2021-09-06,353428.0,234945.0,118483.0,0,442539.0,53.09023611478311
2496,Brunei Darussalam,BRN,2021-09-08,365203.0,235633.0,129570.0,1,442539.0,53.245702638637496
2497,Brunei Darussalam,BRN,2021-09-10,371501.0,236009.0,135492.0,1,442539.0,53.330666901674206
2498,Brunei Darussalam,BRN,2021-09-12,378598.0,236408.0,142190.0,1,442539.0,53.420828446758364
2499,Brunei Darussalam,BRN,2021-09-14,385602.0,237015.0,148587.0,1,442539.0,53.557991499054324
2500,Brunei Darussalam,BRN,2021-09-18,405352.0,247487.0,157865.0,1,442539.0,55.9243366121404
2501,Brunei Darussalam,BRN,2021-09-20,415538.0,253855.0,161683.0,0,442539.0,57.36330583293224
2502,Brunei Darussalam,BRN,2021-09-22,432882.0,262982.0,169900.0,1,442539.0,59.425722930634365
2503,Bulgaria,BGR,2021-01-18,19638.0,18524.0,1114.0,9,6883758.0,0.26909719952386474
2504,Bulgaria,BGR,2021-01-19,22226.0,19058.0,3168.0,82,6883758.0,0.27685459018170017
2505,Bulgaria,BGR,2021-01-20,24127.0,19834.0,4293.0,49,6883758.0,0.2881275024485172
2506,Bulgaria,BGR,2021-01-21,25251.0,20719.0,4532.0,37,6883758.0,0.3009838521342557
2507,Bulgaria,BGR,2021-01-22,26101.0,21496.0,4605.0,90,6883758.0,0.3122712913498702
2508,Bulgaria,BGR,2021-01-23,26119.0,21509.0,4610.0,58,6883758.0,0.31246014168423697
2509,Bulgaria,BGR,2021-01-24,26143.0,21533.0,4610.0,12,6883758.0,0.3128087884553757
2510,Bulgaria,BGR,2021-01-25,26798.0,22129.0,4669.0,9,6883758.0,0.3214668499386527
2511,Bulgaria,BGR,2021-01-26,29122.0,23667.0,5455.0,60,6883758.0,0.34380929718912256
2512,Bulgaria,BGR,2021-01-27,32917.0,25245.0,7672.0,36,6883758.0,0.36673282239149024
2513,Bulgaria,BGR,2021-01-28,37636.0,26753.0,10883.0,28,6883758.0,0.38863946117803677
2514,Bulgaria,BGR,2021-01-29,40805.0,27856.0,12949.0,29,6883758.0,0.40466268570161823
2515,Bulgaria,BGR,2021-01-30,41020.0,27957.0,13063.0,35,6883758.0,0.4061299075301601
2516,Bulgaria,BGR,2021-01-31,41125.0,28041.0,13084.0,20,6883758.0,0.4073501712291454
2517,Bulgaria,BGR,2021-02-01,42634.0,28978.0,13656.0,17,6883758.0,0.42096192225235113
2518,Bulgaria,BGR,2021-02-02,45917.0,30817.0,15100.0,97,6883758.0,0.44767698109085186
2519,Bulgaria,BGR,2021-02-03,50124.0,33691.0,16433.0,36,6883758.0,0.4894274319347078
2520,Bulgaria,BGR,2021-02-04,54025.0,36929.0,17096.0,40,6883758.0,0.5364656921408336
2521,Bulgaria,BGR,2021-02-05,56860.0,39468.0,17392.0,54,6883758.0,0.5733496151375455
2522,Bulgaria,BGR,2021-02-06,57016.0,39624.0,17392.0,30,6883758.0,0.5756158191499469
2523,Bulgaria,BGR,2021-02-07,57038.0,39646.0,17392.0,9,6883758.0,0.5759354120234906
2524,Bulgaria,BGR,2021-02-08,58888.0,41407.0,17481.0,20,6883758.0,0.6015173688557908
2525,Bulgaria,BGR,2021-02-09,62428.0,44482.0,17946.0,89,6883758.0,0.6461877364079329
2526,Bulgaria,BGR,2021-02-10,66163.0,47551.0,18612.0,62,6883758.0,0.6907709422672906
2527,Bulgaria,BGR,2021-02-11,71123.0,51435.0,19688.0,45,6883758.0,0.7471936113965657
2528,Bulgaria,BGR,2021-02-12,74694.0,54123.0,20571.0,34,6883758.0,0.7862420497640968
2529,Bulgaria,BGR,2021-02-13,75320.0,54646.0,20674.0,33,6883758.0,0.7938396439851605
2530,Bulgaria,BGR,2021-02-14,75388.0,54690.0,20698.0,14,6883758.0,0.794478829732248
2531,Bulgaria,BGR,2021-02-15,77436.0,56113.0,21323.0,16,6883758.0,0.8151506778710117
2532,Bulgaria,BGR,2021-02-16,81338.0,58562.0,22776.0,47,6883758.0,0.8507271754759537
2533,Bulgaria,BGR,2021-02-17,85920.0,61813.0,24107.0,32,6883758.0,0.8979542860164462
2534,Bulgaria,BGR,2021-02-18,90514.0,65073.0,25441.0,41,6883758.0,0.9453121390961158
2535,Bulgaria,BGR,2021-02-19,104268.0,77518.0,26750.0,42,6883758.0,1.1261000168803146
2536,Bulgaria,BGR,2021-02-20,108356.0,81433.0,26923.0,35,6883758.0,1.1829730214223102
2537,Bulgaria,BGR,2021-02-21,119354.0,92381.0,26973.0,18,6883758.0,1.3420140568567342
2538,Bulgaria,BGR,2021-02-22,131063.0,103111.0,27952.0,15,6883758.0,1.4978882174533155
2539,Bulgaria,BGR,2021-02-23,148226.0,118549.0,29677.0,79,6883758.0,1.722155252988266
2540,Bulgaria,BGR,2021-02-24,168462.0,136454.0,32008.0,45,6883758.0,1.9822602712065125
2541,Bulgaria,BGR,2021-02-25,188512.0,153793.0,34719.0,48,6883758.0,2.2341430364054053
2542,Bulgaria,BGR,2021-02-26,204439.0,167258.0,37181.0,53,6883758.0,2.4297484019629976
2543,Bulgaria,BGR,2021-02-27,209760.0,172393.0,37367.0,49,6883758.0,2.504344284037876
2544,Bulgaria,BGR,2021-02-28,212445.0,175066.0,37379.0,39,6883758.0,2.5431748181734455
2545,Bulgaria,BGR,2021-03-01,223539.0,184764.0,38775.0,24,6883758.0,2.684057167611064
2546,Bulgaria,BGR,2021-03-02,243772.0,202247.0,41525.0,117,6883758.0,2.938031813436788
2547,Bulgaria,BGR,2021-03-03,248169.0,206296.0,41873.0,83,6883758.0,2.996851429117642
2548,Bulgaria,BGR,2021-03-04,268544.0,221832.0,46712.0,22,6883758.0,3.2225421056347416
2549,Bulgaria,BGR,2021-03-05,284464.0,234526.0,49938.0,93,6883758.0,3.4069471936695046
2550,Bulgaria,BGR,2021-03-06,287118.0,237067.0,50051.0,65,6883758.0,3.443860170563811
2551,Bulgaria,BGR,2021-03-07,288631.0,238575.0,50056.0,22,6883758.0,3.4657668093503577
2552,Bulgaria,BGR,2021-03-08,294132.0,243479.0,50653.0,21,6883758.0,3.5370069662530264
2553,Bulgaria,BGR,2021-03-09,302151.0,250507.0,51644.0,150,6883758.0,3.6391023624014673
2554,Bulgaria,BGR,2021-03-10,309145.0,256410.0,52735.0,138,6883758.0,3.724854941152783
2555,Bulgaria,BGR,2021-03-11,324446.0,270587.0,53859.0,97,6883758.0,3.930803494254156
2556,Bulgaria,BGR,2021-03-12,336660.0,279324.0,57336.0,95,6883758.0,4.05772544589743
2557,Bulgaria,BGR,2021-03-13,337904.0,280137.0,57767.0,102,6883758.0,4.069535855269752
2558,Bulgaria,BGR,2021-03-14,338879.0,280462.0,58417.0,38,6883758.0,4.0742571136289225
2559,Bulgaria,BGR,2021-03-15,341707.0,281713.0,59994.0,51,6883758.0,4.092430326574526
2560,Bulgaria,BGR,2021-03-16,345994.0,284266.0,61728.0,187,6883758.0,4.129517626854402
2561,Bulgaria,BGR,2021-03-17,350702.0,286950.0,63752.0,107,6883758.0,4.168507957426742
2562,Bulgaria,BGR,2021-03-18,356052.0,289311.0,66741.0,136,6883758.0,4.202806083537509
2563,Bulgaria,BGR,2021-03-19,362721.0,293176.0,69545.0,102,6883758.0,4.258952740639633
2564,Bulgaria,BGR,2021-03-20,366547.0,295794.0,70753.0,115,6883758.0,4.296984292591343
2565,Bulgaria,BGR,2021-03-21,368905.0,297681.0,71224.0,34,6883758.0,4.324396644972121
2566,Bulgaria,BGR,2021-03-22,376370.0,302517.0,73853.0,53,6883758.0,4.394648969356563
2567,Bulgaria,BGR,2021-03-23,388805.0,310415.0,78390.0,169,6883758.0,4.5093828109587815
2568,Bulgaria,BGR,2021-03-24,401309.0,321332.0,79977.0,119,6883758.0,4.6679735109804845
2569,Bulgaria,BGR,2021-03-25,415601.0,332467.0,83134.0,106,6883758.0,4.829731085840031
2570,Bulgaria,BGR,2021-03-26,430228.0,343120.0,87108.0,99,6883758.0,4.984486671379209
2571,Bulgaria,BGR,2021-03-27,434158.0,346392.0,87766.0,89,6883758.0,5.032018847844448
2572,Bulgaria,BGR,2021-03-28,436541.0,348327.0,88214.0,49,6883758.0,5.060128493767503
2573,Bulgaria,BGR,2021-03-29,445547.0,355220.0,90327.0,60,6883758.0,5.16026275182829
2574,Bulgaria,BGR,2021-03-30,458731.0,365650.0,93081.0,203,6883758.0,5.311778827785637
2575,Bulgaria,BGR,2021-03-31,472443.0,377440.0,95003.0,155,6883758.0,5.483051554107509
2576,Bulgaria,BGR,2021-04-01,486002.0,388595.0,97407.0,129,6883758.0,5.645099667943004
2577,Bulgaria,BGR,2021-04-02,498085.0,398203.0,99882.0,116,6883758.0,5.7846745919888525
2578,Bulgaria,BGR,2021-04-03,502078.0,401514.0,100564.0,125,6883758.0,5.832773319457192
2579,Bulgaria,BGR,2021-04-04,503570.0,402693.0,100877.0,69,6883758.0,5.849900592089379
2580,Bulgaria,BGR,2021-04-05,510049.0,407622.0,102427.0,82,6883758.0,5.921503922711984
2581,Bulgaria,BGR,2021-04-06,519635.0,414790.0,104845.0,197,6883758.0,6.025633091692066
2582,Bulgaria,BGR,2021-04-07,533453.0,425706.0,107747.0,132,6883758.0,6.184209264764973
2583,Bulgaria,BGR,2021-04-08,552516.0,442439.0,110077.0,116,6883758.0,6.427288698992614
2584,Bulgaria,BGR,2021-04-09,567396.0,454711.0,112685.0,136,6883758.0,6.6055634146348545
2585,Bulgaria,BGR,2021-04-10,571062.0,458084.0,112978.0,138,6883758.0,6.654562812928636
2586,Bulgaria,BGR,2021-04-11,572662.0,459409.0,113253.0,43,6883758.0,6.6738110200852505
2587,Bulgaria,BGR,2021-04-12,579992.0,465348.0,114644.0,67,6883758.0,6.760086568993273
2588,Bulgaria,BGR,2021-04-13,590495.0,474072.0,116423.0,201,6883758.0,6.886819670302182
2589,Bulgaria,BGR,2021-04-14,605377.0,485498.0,119879.0,127,6883758.0,7.052804587261783
2590,Bulgaria,BGR,2021-04-15,620375.0,496994.0,123381.0,125,6883758.0,7.219806390637206
2591,Bulgaria,BGR,2021-04-16,634129.0,507245.0,126884.0,108,6883758.0,7.368722142759812
2592,Bulgaria,BGR,2021-04-17,637216.0,509196.0,128020.0,121,6883758.0,7.397064219863626
2593,Bulgaria,BGR,2021-04-18,638443.0,509905.0,128538.0,38,6883758.0,7.407363826561015
2594,Bulgaria,BGR,2021-04-19,645486.0,514417.0,131069.0,57,6883758.0,7.472909419535085
2595,Bulgaria,BGR,2021-04-20,657333.0,521956.0,135377.0,217,6883758.0,7.582428086519021
2596,Bulgaria,BGR,2021-04-21,676501.0,533316.0,143185.0,106,6883758.0,7.747454224857991
2597,Bulgaria,BGR,2021-04-22,698517.0,546700.0,151817.0,100,6883758.0,7.9418829075629915
2598,Bulgaria,BGR,2021-04-23,716940.0,556719.0,160221.0,103,6883758.0,8.087428407564587
2599,Bulgaria,BGR,2021-04-24,721170.0,558405.0,162765.0,105,6883758.0,8.11192084323708
2600,Bulgaria,BGR,2021-04-25,723240.0,559274.0,163966.0,33,6883758.0,8.12454476174206
2601,Bulgaria,BGR,2021-04-26,734150.0,564282.0,169868.0,48,6883758.0,8.197295721319662
2602,Bulgaria,BGR,2021-04-27,750899.0,572924.0,177975.0,194,6883758.0,8.32283761282718
2603,Bulgaria,BGR,2021-04-28,776254.0,585719.0,190535.0,81,6883758.0,8.508709922690484
2604,Bulgaria,BGR,2021-04-29,803176.0,595509.0,207667.0,96,6883758.0,8.650928751417467
2605,Bulgaria,BGR,2021-04-30,815463.0,602109.0,213354.0,90,6883758.0,8.7468066134806
2606,Bulgaria,BGR,2021-05-01,821218.0,606144.0,215074.0,31,6883758.0,8.80542285187829
2607,Bulgaria,BGR,2021-05-02,824623.0,608428.0,216195.0,45,6883758.0,8.838602402931654
2608,Bulgaria,BGR,2021-05-03,833510.0,613677.0,219833.0,48,6883758.0,8.91485435716944
2609,Bulgaria,BGR,2021-05-04,844643.0,619256.0,225387.0,56,6883758.0,8.995900204510384
2610,Bulgaria,BGR,2021-05-05,877124.0,625922.0,251202.0,61,6883758.0,9.092736845194151
2611,Bulgaria,BGR,2021-05-06,884254.0,629749.0,254505.0,164,6883758.0,9.148331478241973
2612,Bulgaria,BGR,2021-05-07,922371.0,638468.0,283903.0,27,6883758.0,9.274991944806892
2613,Bulgaria,BGR,2021-05-08,932419.0,642807.0,289612.0,86,6883758.0,9.338024375639003
2614,Bulgaria,BGR,2021-05-09,938064.0,646068.0,291996.0,16,6883758.0,9.385396755667472
2615,Bulgaria,BGR,2021-05-10,963539.0,651694.0,311845.0,27,6883758.0,9.467125369601895
2616,Bulgaria,BGR,2021-05-11,999287.0,661204.0,338083.0,116,6883758.0,9.605276652665594
2617,Bulgaria,BGR,2021-05-12,1035763.0,673441.0,362322.0,59,6883758.0,9.783042925099924
2618,Bulgaria,BGR,2021-05-13,1073523.0,685543.0,387980.0,46,6883758.0,9.958848059446598
2619,Bulgaria,BGR,2021-05-14,1106760.0,697366.0,409394.0,44,6883758.0,10.130600175078786
2620,Bulgaria,BGR,2021-05-15,1113351.0,700203.0,413148.0,49,6883758.0,10.171813128817139
2621,Bulgaria,BGR,2021-05-16,1116741.0,702012.0,414729.0,7,6883758.0,10.198092379191714
2622,Bulgaria,BGR,2021-05-17,1134977.0,709006.0,425971.0,9,6883758.0,10.299693859081042
2623,Bulgaria,BGR,2021-05-18,1161048.0,720124.0,440924.0,84,6883758.0,10.461204475811032
2624,Bulgaria,BGR,2021-05-19,1191397.0,733149.0,458248.0,36,6883758.0,10.650417983897748
2625,Bulgaria,BGR,2021-05-20,1225601.0,746125.0,479476.0,37,6883758.0,10.838919671493391
2626,Bulgaria,BGR,2021-05-21,1250667.0,756201.0,494466.0,31,6883758.0,10.985293207576444
2627,Bulgaria,BGR,2021-05-22,1257015.0,758350.0,498665.0,27,6883758.0,11.016511620542152
2628,Bulgaria,BGR,2021-05-23,1260683.0,759630.0,501053.0,13,6883758.0,11.03510611500288
2629,Bulgaria,BGR,2021-05-24,1265855.0,760923.0,504932.0,9,6883758.0,11.053889459797976
2630,Bulgaria,BGR,2021-05-25,1282717.0,766754.0,515963.0,17,6883758.0,11.138596098235878
2631,Bulgaria,BGR,2021-05-26,1303575.0,777089.0,526486.0,68,6883758.0,11.288732114057467
2632,Bulgaria,BGR,2021-05-27,1321786.0,787995.0,533791.0,36,6883758.0,11.447163017642398
2633,Bulgaria,BGR,2021-05-28,1341130.0,796827.0,544303.0,20,6883758.0,11.57546502942143
2634,Bulgaria,BGR,2021-05-29,1348204.0,799293.0,548911.0,15,6883758.0,11.611288485155928
2635,Bulgaria,BGR,2021-05-30,1353249.0,801064.0,552185.0,5,6883758.0,11.637015711476202
2636,Bulgaria,BGR,2021-05-31,1365923.0,805538.0,560385.0,5,6883758.0,11.70200928039597
2637,Bulgaria,BGR,2021-06-01,1383971.0,812072.0,571899.0,38,6883758.0,11.796928363838473
2638,Bulgaria,BGR,2021-06-02,1405952.0,819332.0,586620.0,26,6883758.0,11.902394012107921
2639,Bulgaria,BGR,2021-06-03,1429105.0,827703.0,601402.0,21,6883758.0,12.02399910049133
2640,Bulgaria,BGR,2021-06-04,1450850.0,834815.0,616035.0,45,6883758.0,12.127314760338757
2641,Bulgaria,BGR,2021-06-05,1456841.0,837157.0,619684.0,18,6883758.0,12.161336874422373
2642,Bulgaria,BGR,2021-06-06,1464251.0,840111.0,624140.0,3,6883758.0,12.204249481170024
2643,Bulgaria,BGR,2021-06-07,1478774.0,844483.0,634291.0,7,6883758.0,12.267761301312452
2644,Bulgaria,BGR,2021-06-08,1500534.0,851993.0,648541.0,34,6883758.0,12.376858686781262
2645,Bulgaria,BGR,2021-06-09,1524541.0,860007.0,664534.0,6,6883758.0,12.493277654443983
2646,Bulgaria,BGR,2021-06-10,1548304.0,867873.0,680431.0,12,6883758.0,12.607546633684683
2647,Bulgaria,BGR,2021-06-11,1568793.0,874457.0,694336.0,15,6883758.0,12.703192064567057
2648,Bulgaria,BGR,2021-06-12,1573761.0,876614.0,697147.0,6,6883758.0,12.734526693123147
2649,Bulgaria,BGR,2021-06-13,1577024.0,878290.0,698734.0,5,6883758.0,12.758873859307663
2650,Bulgaria,BGR,2021-06-14,1586678.0,882269.0,704409.0,2,6883758.0,12.816676588572696
2651,Bulgaria,BGR,2021-06-15,1602136.0,888892.0,713244.0,15,6883758.0,12.912888570458172
2652,Bulgaria,BGR,2021-06-16,1619744.0,895526.0,724218.0,17,6883758.0,13.009260348780419
2653,Bulgaria,BGR,2021-06-17,1637956.0,902058.0,735898.0,25,6883758.0,13.104150378325327
2654,Bulgaria,BGR,2021-06-18,1653186.0,907614.0,745572.0,23,6883758.0,13.18486210584393
2655,Bulgaria,BGR,2021-06-19,1657042.0,909571.0,747471.0,7,6883758.0,13.21329134464053
